trip_id,sec,lat,lon
4,29814.0,34.26517067688347,135.36333344681256
4,29815.0,34.26517977232729,135.36346572201222
4,29816.0,34.265184717861835,135.36359837760978
4,29817.0,34.26518966339638,135.36373103320733
4,29818.0,34.26519460893092,135.36386368880488
4,29819.0,34.26519955446546,135.36399634440244
4,29820.0,34.2652045,135.364129
4,29880.0,34.2652045,135.364129
4,29881.0,34.26520912131155,135.36428325030624
4,29882.0,34.26521374262309,135.3644375006125
4,29883.0,34.265218363934636,135.36459175091878
4,29884.0,34.265222985246176,135.36474600122503
4,29885.0,34.26522760655772,135.36490025153128
4,29886.0,34.26523222786927,135.36505450183753
4,29887.0,34.26523684918081,135.36520875214381
4,29888.0,34.265241470492356,135.36536300245007
4,29889.0,34.265246091803895,135.36551725275632
4,29890.0,34.26525071311544,135.36567150306257
4,29891.0,34.26525533442698,135.36582575336885
4,29892.0,34.26525995573853,135.3659800036751
4,29893.0,34.265264577050075,135.36613425398136
4,29894.0,34.265269198361615,135.3662885042876
4,29895.0,34.26527381967316,135.3664427545939
4,29896.0,34.2652784409847,135.36659700490014
4,29897.0,34.26528306229625,135.3667512552064
4,29898.0,34.265287683607795,135.36690550551265
4,29899.0,34.265292304919335,135.3670597558189
4,29900.0,34.26529692623088,135.36721400612518
4,29901.0,34.26530154754242,135.36736825643143
4,29902.0,34.26530616885397,135.36752250673769
4,29903.0,34.26531079016551,135.36767675704394
4,29904.0,34.265315411477054,135.36783100735022
4,29905.0,34.2653200327886,135.36798525765647
4,29906.0,34.26532465410014,135.36813950796272
4,29907.0,34.26532927541169,135.36829375826898
4,29908.0,34.26533389672323,135.36844800857526
4,29909.0,34.265338518034774,135.3686022588815
4,29910.0,34.26534313934632,135.36875650918776
4,29911.0,34.26534776065786,135.368910759494
4,29912.0,34.26535238196941,135.36906500980027
4,29913.0,34.26535700328095,135.36921926010655
4,29914.0,34.265361624592494,135.3693735104128
4,29915.0,34.26536624590404,135.36952776071905
4,29916.0,34.26537086721558,135.3696820110253
4,29917.0,34.26537548852713,135.36983626133159
4,29918.0,34.26538010983867,135.36999051163784
4,29919.0,34.26538473115021,135.3701447619441
4,29920.0,34.26538935246175,135.37029901225034
4,29921.0,34.2653939737733,135.37045326255662
4,29922.0,34.26539859508485,135.37060751286288
4,29923.0,34.265403216396386,135.37076176316913
4,29924.0,34.26540783770793,135.37091601347538
4,29925.0,34.26541245901947,135.37107026378166
4,29926.0,34.26541708033102,135.3712245140879
4,29927.0,34.265421701642566,135.37137876439417
4,29928.0,34.265426322954106,135.37153301470042
4,29929.0,34.26543094426565,135.37168726500667
4,29930.0,34.26543556557719,135.37184151531295
4,29931.0,34.26544018688874,135.3719957656192
4,29932.0,34.26544480820028,135.37215001592546
4,29933.0,34.265449429511825,135.3723042662317
4,29934.0,34.26545405082337,135.372458516538
4,29935.0,34.26545867213491,135.37261276684424
4,29936.0,34.26546329344646,135.3727670171505
4,29937.0,34.265467914758,135.37292126745675
4,29938.0,34.265472536069545,135.37307551776303
4,29939.0,34.26547715738109,135.37322976806928
4,29940.0,34.26548177869263,135.37338401837553
4,29941.0,34.26548640000418,135.37353826868178
4,29942.0,34.26549102131572,135.37369251898807
4,29943.0,34.265495642627265,135.37384676929432
4,29944.0,34.26550026393881,135.37400101960057
4,29945.0,34.26550488525035,135.37415526990682
4,29946.0,34.2655095065619,135.37430952021307
4,29947.0,34.26551412787344,135.37446377051936
4,29948.0,34.265518749184984,135.3746180208256
4,29949.0,34.265523370496524,135.37477227113186
4,29950.0,34.26552799180807,135.3749265214381
4,29951.0,34.26553261311962,135.3750807717444
4,29952.0,34.26553723443116,135.37523502205065
4,29953.0,34.265541855742704,135.3753892723569
4,29954.0,34.265546477054244,135.37554352266315
4,29955.0,34.26555109836579,135.37569777296943
4,29956.0,34.26555571967734,135.37585202327568
4,29957.0,34.26556034098888,135.37600627358194
4,29958.0,34.265564962300424,135.3761605238882
4,29959.0,34.26556958361196,135.37631477419444
4,29960.0,34.26557420492351,135.37646902450072
4,29961.0,34.26557882623505,135.37662327480697
4,29962.0,34.2655834475466,135.37677752511323
4,29963.0,34.26558806885814,135.37693177541948
4,29964.0,34.26559269016968,135.37708602572576
4,29965.0,34.26559731148123,135.377240276032
4,29966.0,34.26560193279277,135.37739452633826
4,29967.0,34.265606554104316,135.37754877664452
4,29968.0,34.2656173988035,135.37770249408183
4,29969.0,34.265630800744546,135.37785599255886
4,29970.0,34.265644202685586,135.37800949103587
4,29971.0,34.26565760462663,135.3781629895129
4,29972.0,34.26567100656768,135.3783164879899
4,29973.0,34.265684408508726,135.37846998646694
4,29974.0,34.265697810449765,135.37862348494394
4,29975.0,34.26571121239081,135.37877698342098
4,29976.0,34.26572461433186,135.37893048189798
4,29977.0,34.2657380162729,135.37908398037501
4,29978.0,34.265751418213945,135.37923747885202
4,29979.0,34.26576482015499,135.37939097732902
4,29980.0,34.26577822209604,135.37954447580606
4,29981.0,34.26579162403708,135.37969797428306
4,29982.0,34.265805025978125,135.3798514727601
4,29983.0,34.26581842791917,135.3800049712371
4,29984.0,34.26583182986021,135.38015846971413
4,29985.0,34.26584523180126,135.38031196819114
4,29986.0,34.265858633742305,135.38046546666817
4,29987.0,34.26587203568335,135.38061896514517
4,29988.0,34.26588543762439,135.3807724636222
4,29989.0,34.26589883956544,135.3809259620992
4,29990.0,34.265912241506484,135.38107946057625
4,29991.0,34.26592564344753,135.38123295905325
4,29992.0,34.26593904538857,135.38138645753028
4,29993.0,34.26595244732962,135.3815399560073
4,29994.0,34.265965849270664,135.38169345448432
